#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
4.429031e-01	5.143892e-01	7.860545e-06	9.973066e-04
4.469540e-01	5.218238e-01	1.104472e-05	7.786942e-04
4.510164e-01	5.285871e-01	5.235097e-06	7.291297e-04
4.550902e-01	5.361289e-01	8.875729e-06	1.062306e-03
4.591461e-01	5.408460e-01	7.172638e-06	8.039791e-04
4.632058e-01	5.482266e-01	1.273348e-05	5.725207e-04
4.672599e-01	5.533053e-01	1.193652e-05	6.900164e-04
4.713255e-01	5.581788e-01	6.637832e-06	7.563559e-04
4.753498e-01	5.636687e-01	1.698663e-05	8.348868e-04
4.793910e-01	5.679462e-01	1.901122e-05	6.526658e-04
4.833017e-01	5.721284e-01	2.294362e-05	8.154829e-04
4.872269e-01	5.754549e-01	3.326184e-05	6.695777e-04
4.911559e-01	5.783224e-01	6.630167e-05	7.011004e-04
4.947945e-01	5.811531e-01	7.405113e-05	1.711686e-03
4.987597e-01	5.786900e-01	1.858994e-04	3.640192e-03
