#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
4.989863e-01	4.858406e-01	2.813464e-06	8.084243e-04
5.035006e-01	4.906837e-01	9.955301e-06	6.391484e-04
5.080513e-01	4.949919e-01	1.106179e-05	6.244274e-04
5.125837e-01	4.988505e-01	1.185355e-05	5.948677e-04
5.171213e-01	5.025759e-01	1.255340e-05	7.895763e-04
5.216591e-01	5.058279e-01	1.060070e-05	8.490298e-04
5.262056e-01	5.095640e-01	1.025028e-05	6.524371e-04
5.307250e-01	5.138920e-01	1.649567e-05	6.531624e-04
5.352165e-01	5.162360e-01	1.261108e-05	7.450571e-04
5.397607e-01	5.200008e-01	2.195831e-05	5.955750e-04
5.441948e-01	5.224089e-01	2.677805e-05	6.758320e-04
5.485588e-01	5.250640e-01	6.754187e-05	1.140278e-03
5.530299e-01	5.290821e-01	5.381247e-05	9.273337e-04
5.572070e-01	5.285385e-01	6.767454e-05	1.230857e-03
5.616437e-01	5.304141e-01	1.595526e-04	1.886866e-03
