#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.649707e-01	1.818406e-02	7.762337e-05	1.307041e-03
2.694393e-01	1.888194e-02	7.442597e-05	1.025422e-03
2.743742e-01	2.047981e-02	6.049400e-05	2.013572e-03
2.788358e-01	2.313919e-02	8.932309e-05	2.427763e-03
2.836419e-01	2.462200e-02	1.165233e-04	1.461071e-03
2.884515e-01	2.769791e-02	5.257211e-05	1.286277e-03
2.932617e-01	3.449166e-02	7.832596e-05	1.429877e-03
2.979290e-01	3.494312e-02	5.414603e-05	1.722956e-03
3.026453e-01	3.963914e-02	6.943653e-05	7.982115e-04
3.073853e-01	4.552506e-02	1.019528e-04	1.771026e-03
3.122370e-01	4.659576e-02	6.134063e-05	1.735132e-03
3.168704e-01	5.481503e-02	6.232035e-05	2.158516e-03
3.215899e-01	5.886490e-02	6.600924e-05	2.453305e-03
3.262380e-01	6.730116e-02	5.014315e-05	1.382260e-03
3.309444e-01	7.421605e-02	5.621106e-05	1.844762e-03
3.357808e-01	8.277219e-02	3.257602e-05	1.714820e-03
3.405200e-01	9.272661e-02	4.212680e-05	1.830039e-03
3.452218e-01	1.044513e-01	3.984408e-05	2.565146e-03
3.499170e-01	1.150999e-01	2.572290e-05	2.071667e-03
3.546814e-01	1.299778e-01	1.325591e-05	3.646571e-03
3.594156e-01	1.430773e-01	2.987270e-05	2.659562e-03
3.640832e-01	1.563343e-01	4.100774e-05	2.102116e-03
3.688307e-01	1.688612e-01	2.381785e-05	2.818824e-03
3.735843e-01	1.845317e-01	2.686811e-05	3.621615e-03
3.783052e-01	2.014521e-01	3.104354e-05	3.612495e-03
3.830068e-01	2.160043e-01	2.720463e-05	2.798471e-03
3.877703e-01	2.310574e-01	2.694482e-05	3.085082e-03
3.925153e-01	2.456233e-01	2.402920e-05	3.365303e-03
3.972545e-01	2.598696e-01	2.249149e-05	2.549227e-03
4.019867e-01	2.737129e-01	2.115189e-05	2.884946e-03
4.067125e-01	2.883722e-01	1.735198e-05	2.330990e-03
4.114479e-01	2.993155e-01	2.180091e-05	2.241215e-03
4.161974e-01	3.144368e-01	1.097842e-05	2.365885e-03
4.209106e-01	3.259812e-01	1.642274e-05	2.654229e-03
4.256128e-01	3.391302e-01	8.184452e-06	2.058968e-03
4.303699e-01	3.510290e-01	1.495616e-05	2.329834e-03
4.350760e-01	3.659989e-01	1.203743e-05	1.827669e-03
4.398167e-01	3.739041e-01	2.134297e-05	2.237916e-03
4.445610e-01	3.870583e-01	1.610809e-05	2.272527e-03
4.493170e-01	3.946427e-01	9.337830e-06	2.126195e-03
4.540247e-01	4.046887e-01	1.280517e-05	1.989215e-03
4.587555e-01	4.148251e-01	1.381769e-05	1.607841e-03
4.634831e-01	4.232133e-01	1.453298e-05	1.501029e-03
4.682326e-01	4.326154e-01	1.199442e-05	1.858377e-03
4.729625e-01	4.396447e-01	1.119082e-05	1.501878e-03
4.776829e-01	4.470226e-01	1.540679e-05	1.324296e-03
4.824242e-01	4.547472e-01	1.352245e-05	1.597154e-03
4.871331e-01	4.615873e-01	1.031289e-05	1.233610e-03
4.918787e-01	4.683307e-01	1.442575e-05	1.132907e-03
4.966014e-01	4.723443e-01	1.392749e-05	1.248712e-03
5.013167e-01	4.802962e-01	9.218159e-06	1.122618e-03
5.060468e-01	4.848680e-01	1.141195e-05	9.372365e-04
5.107851e-01	4.906570e-01	1.686107e-05	1.356105e-03
5.155412e-01	4.955578e-01	7.780878e-06	1.303828e-03
5.202826e-01	5.007109e-01	1.263076e-05	1.119401e-03
5.250003e-01	5.057078e-01	1.321284e-05	1.093468e-03
5.297350e-01	5.103249e-01	1.086001e-05	1.081678e-03
5.344538e-01	5.158291e-01	7.452579e-06	1.228846e-03
5.391723e-01	5.188021e-01	8.922834e-06	6.855818e-04
5.439175e-01	5.233103e-01	8.758907e-06	6.883063e-04
5.486592e-01	5.271351e-01	9.877540e-06	6.941404e-04
5.533874e-01	5.314826e-01	8.181859e-06	5.881226e-04
5.581119e-01	5.347962e-01	1.165749e-05	4.020137e-04
5.628384e-01	5.381875e-01	1.065892e-05	6.636343e-04
5.675636e-01	5.414710e-01	1.278386e-05	4.723024e-04
5.722780e-01	5.455455e-01	8.696621e-06	2.986870e-04
5.770321e-01	5.483038e-01	1.213402e-05	6.333398e-04
5.817749e-01	5.512230e-01	1.366622e-05	3.988818e-04
5.864614e-01	5.538382e-01	1.375624e-05	4.422191e-04
5.910717e-01	5.571287e-01	2.827319e-05	4.870989e-04
5.955921e-01	5.602519e-01	3.967459e-05	5.955573e-04
5.999989e-01	5.610877e-01	6.564707e-05	9.014869e-04
6.046116e-01	5.635336e-01	1.394291e-04	1.513407e-03
6.091650e-01	5.615705e-01	1.290846e-04	3.600714e-03
