#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.997947e-01	2.704643e-01	7.381769e-06	1.421986e-03
2.024707e-01	2.803010e-01	6.619073e-06	1.791332e-03
2.051494e-01	2.881524e-01	8.941801e-06	1.439529e-03
2.078372e-01	2.951886e-01	1.388030e-05	1.429873e-03
2.105193e-01	3.044405e-01	7.456654e-06	9.530469e-04
2.132153e-01	3.139801e-01	8.057420e-06	1.514031e-03
2.159097e-01	3.212304e-01	8.547979e-06	1.439092e-03
2.185583e-01	3.266391e-01	8.819911e-06	1.643996e-03
2.212726e-01	3.350592e-01	9.201885e-06	1.326784e-03
2.239472e-01	3.433120e-01	1.168346e-05	1.552114e-03
2.266216e-01	3.490299e-01	1.112591e-05	1.110764e-03
2.293119e-01	3.575425e-01	9.628741e-06	1.615213e-03
2.319908e-01	3.641878e-01	9.924121e-06	6.173047e-04
2.346649e-01	3.710883e-01	9.945446e-06	1.159935e-03
2.373569e-01	3.768567e-01	9.341720e-06	1.173512e-03
2.400440e-01	3.843076e-01	9.526646e-06	9.884458e-04
2.427292e-01	3.905629e-01	7.016612e-06	1.117431e-03
2.454243e-01	3.977377e-01	9.354294e-06	9.397359e-04
2.481038e-01	4.027270e-01	7.989455e-06	1.611263e-03
2.507728e-01	4.100277e-01	5.945772e-06	1.051560e-03
2.534715e-01	4.164948e-01	7.994121e-06	1.164242e-03
2.561461e-01	4.216907e-01	4.586159e-06	8.847977e-04
2.588285e-01	4.278685e-01	9.224013e-06	1.206639e-03
2.615118e-01	4.327927e-01	8.106227e-06	1.011581e-03
2.641965e-01	4.370151e-01	1.108381e-05	9.001032e-04
2.668777e-01	4.435067e-01	7.103795e-06	9.433600e-04
2.695595e-01	4.481511e-01	7.695615e-06	7.337632e-04
2.722493e-01	4.529303e-01	5.636343e-06	8.349605e-04
2.749242e-01	4.580849e-01	7.105258e-06	7.580541e-04
2.776059e-01	4.626987e-01	9.066256e-06	6.511815e-04
2.802901e-01	4.681605e-01	6.426583e-06	7.601487e-04
2.829701e-01	4.716560e-01	6.575969e-06	7.711080e-04
2.856598e-01	4.765752e-01	4.984080e-06	7.862556e-04
2.883429e-01	4.800755e-01	6.413018e-06	7.294198e-04
2.910257e-01	4.851843e-01	8.280750e-06	6.355079e-04
2.937076e-01	4.889716e-01	4.663484e-06	5.384341e-04
2.963985e-01	4.934529e-01	8.429295e-06	7.636403e-04
2.990759e-01	4.971024e-01	6.385645e-06	5.553899e-04
3.017527e-01	5.003470e-01	7.415587e-06	8.466788e-04
3.044310e-01	5.041378e-01	1.129838e-05	6.340295e-04
3.070430e-01	5.067822e-01	1.205800e-05	4.952270e-04
3.096770e-01	5.089056e-01	2.378975e-05	7.780091e-04
3.123153e-01	5.110967e-01	3.255280e-05	4.376310e-04
3.149122e-01	5.121466e-01	3.523988e-05	1.208578e-03
3.175266e-01	5.154424e-01	5.198931e-05	1.180696e-03
3.201938e-01	5.136958e-01	8.952520e-05	2.121209e-03
3.227269e-01	5.194341e-01	9.787193e-05	2.195620e-03
