#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
4.769599e-01	4.254180e-01	1.566698e-05	1.853147e-03
4.819446e-01	4.344894e-01	1.527104e-05	1.555668e-03
4.868985e-01	4.411582e-01	1.168602e-05	1.799099e-03
4.918548e-01	4.488278e-01	1.694333e-05	1.746759e-03
4.968043e-01	4.561949e-01	1.513007e-05	1.649982e-03
5.017376e-01	4.625824e-01	1.043840e-05	1.534905e-03
5.066967e-01	4.690284e-01	8.452438e-06	1.313749e-03
5.116610e-01	4.761339e-01	1.988988e-05	1.318344e-03
5.166343e-01	4.819979e-01	1.597737e-05	1.240354e-03
5.215773e-01	4.873908e-01	9.321382e-06	1.332807e-03
5.265350e-01	4.929328e-01	1.124353e-05	1.265877e-03
5.315002e-01	4.982357e-01	1.089065e-05	1.023647e-03
5.364636e-01	5.029255e-01	7.496192e-06	1.129267e-03
5.414352e-01	5.083628e-01	8.698362e-06	1.396722e-03
5.463824e-01	5.128391e-01	1.245259e-05	1.123030e-03
5.513275e-01	5.178569e-01	9.369985e-06	1.292344e-03
5.562693e-01	5.220995e-01	7.912807e-06	1.186141e-03
5.612597e-01	5.270310e-01	1.038943e-05	1.053837e-03
5.662140e-01	5.296995e-01	9.445355e-06	8.859300e-04
5.711694e-01	5.341672e-01	9.507207e-06	8.902162e-04
5.761130e-01	5.379893e-01	1.036487e-05	1.050495e-03
5.810855e-01	5.418834e-01	1.041870e-05	7.740801e-04
5.860437e-01	5.451210e-01	1.008915e-05	8.025339e-04
5.909791e-01	5.487439e-01	9.903747e-06	7.061230e-04
5.958590e-01	5.509450e-01	1.718914e-05	6.942931e-04
6.006173e-01	5.548230e-01	4.341417e-05	8.254643e-04
6.053565e-01	5.570813e-01	4.626567e-05	9.861861e-04
6.100235e-01	5.612291e-01	7.999514e-05	3.892151e-04
6.147468e-01	5.621619e-01	1.342048e-04	1.507703e-03
