#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
3.564897e-01	4.312022e-01	1.625869e-05	9.471520e-04
3.600554e-01	4.339371e-01	1.469510e-05	1.156284e-03
3.635895e-01	4.372889e-01	1.298419e-05	1.226566e-03
3.671000e-01	4.406290e-01	1.686146e-05	9.042292e-04
3.706588e-01	4.453108e-01	1.074978e-05	6.609632e-04
3.742301e-01	4.466224e-01	9.654007e-06	1.620134e-03
3.777481e-01	4.503456e-01	1.415078e-05	1.402313e-03
3.812915e-01	4.531615e-01	1.749156e-05	8.700254e-04
3.848177e-01	4.562864e-01	1.343614e-05	1.002150e-03
3.883524e-01	4.603908e-01	1.397214e-05	1.051422e-03
3.918923e-01	4.628775e-01	1.910571e-05	9.105883e-04
3.954421e-01	4.662559e-01	1.456672e-05	8.367866e-04
3.989701e-01	4.687732e-01	1.339145e-05	8.548462e-04
4.024780e-01	4.710895e-01	1.577528e-05	1.053945e-03
4.060206e-01	4.738031e-01	1.712728e-05	9.968413e-04
4.094901e-01	4.765705e-01	2.370866e-05	1.180016e-03
4.129877e-01	4.795010e-01	2.750510e-05	1.162385e-03
4.164405e-01	4.812804e-01	3.763565e-05	1.383326e-03
4.198759e-01	4.831520e-01	5.996724e-05	1.075319e-03
4.232526e-01	4.877579e-01	6.319260e-05	1.642850e-03
4.267245e-01	4.849048e-01	1.076481e-04	2.266628e-03
