#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
4.610905e-01	3.891770e-01	1.287537e-05	2.483247e-03
4.660483e-01	4.012396e-01	1.359839e-05	1.879021e-03
4.710263e-01	4.093854e-01	1.931300e-05	2.162138e-03
4.759882e-01	4.190213e-01	1.246851e-05	1.322964e-03
4.809570e-01	4.277482e-01	1.512533e-05	1.234986e-03
4.859431e-01	4.355880e-01	1.177151e-05	1.531286e-03
4.909554e-01	4.446637e-01	5.893218e-06	8.951816e-04
4.958882e-01	4.512358e-01	1.341956e-05	1.056115e-03
5.008714e-01	4.589959e-01	1.002352e-05	1.105421e-03
5.058433e-01	4.644987e-01	8.506966e-06	1.227629e-03
5.108282e-01	4.700706e-01	1.032781e-05	6.909285e-04
5.157829e-01	4.765823e-01	1.116101e-05	1.008753e-03
5.207672e-01	4.831384e-01	7.939624e-06	9.313587e-04
5.257421e-01	4.887306e-01	1.266907e-05	8.736079e-04
5.307069e-01	4.940288e-01	1.084277e-05	6.601343e-04
5.356806e-01	4.989571e-01	1.168339e-05	8.634263e-04
5.406421e-01	5.037673e-01	1.056947e-05	7.777393e-04
5.455939e-01	5.092962e-01	1.134726e-05	8.248846e-04
5.505887e-01	5.133816e-01	1.220321e-05	7.430701e-04
5.555589e-01	5.171195e-01	1.273305e-05	7.630270e-04
5.605388e-01	5.221547e-01	8.216594e-06	5.210029e-04
5.655023e-01	5.262009e-01	1.036059e-05	7.628563e-04
5.705013e-01	5.296659e-01	1.230427e-05	6.642003e-04
5.754647e-01	5.337378e-01	7.393949e-06	7.185998e-04
5.804233e-01	5.369240e-01	7.817079e-06	6.162367e-04
5.854016e-01	5.410516e-01	1.043189e-05	6.991980e-04
5.903626e-01	5.448101e-01	1.836119e-05	6.421187e-04
5.953207e-01	5.480543e-01	2.007741e-05	5.981017e-04
6.001125e-01	5.511527e-01	2.956558e-05	6.740409e-04
6.050007e-01	5.532729e-01	4.647930e-05	6.794898e-04
6.096164e-01	5.559115e-01	6.472633e-05	8.002937e-04
6.141293e-01	5.608312e-01	1.077429e-04	2.015306e-03
6.191749e-01	5.640290e-01	2.358745e-04	3.001135e-03
