#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.980186e-01	1.370101e-02	5.552902e-05	4.437668e-04
2.014990e-01	1.474928e-02	7.827630e-05	6.185518e-04
2.049096e-01	1.526922e-02	5.915329e-05	1.062820e-03
2.083256e-01	1.656248e-02	6.484660e-05	5.904861e-04
2.119949e-01	1.825099e-02	6.657672e-05	1.132307e-03
2.153111e-01	1.916863e-02	6.260998e-05	1.111927e-03
2.187514e-01	2.218957e-02	4.135233e-05	6.638880e-04
2.222756e-01	2.384287e-02	2.770543e-05	1.023396e-03
2.256880e-01	2.526800e-02	2.998143e-05	9.392339e-04
2.291070e-01	2.900457e-02	5.463405e-05	7.830817e-04
2.325923e-01	3.087783e-02	5.020936e-05	1.120228e-03
2.361593e-01	3.316816e-02	3.877362e-05	1.039494e-03
2.396321e-01	3.756177e-02	3.060196e-05	1.142964e-03
2.430680e-01	4.061710e-02	2.647673e-05	2.092577e-03
2.465084e-01	4.633598e-02	4.376739e-05	1.568348e-03
2.500339e-01	5.078575e-02	2.521208e-05	1.904040e-03
2.534669e-01	5.564575e-02	1.714608e-05	2.106850e-03
2.568718e-01	6.069925e-02	2.343572e-05	1.440493e-03
2.603848e-01	6.722293e-02	2.952554e-05	2.063081e-03
2.638636e-01	7.554025e-02	2.216428e-05	2.112058e-03
2.673528e-01	8.729791e-02	1.708635e-05	1.788935e-03
2.708141e-01	9.353238e-02	2.678728e-05	1.794930e-03
2.742545e-01	1.047782e-01	1.477992e-05	2.731833e-03
2.777280e-01	1.171520e-01	1.397021e-05	2.285790e-03
2.812067e-01	1.298978e-01	2.015783e-05	3.184565e-03
2.846775e-01	1.396456e-01	1.915023e-05	3.389841e-03
2.881286e-01	1.535455e-01	1.719191e-05	2.711254e-03
2.915986e-01	1.682256e-01	9.258070e-06	3.012879e-03
2.950693e-01	1.822787e-01	1.694996e-05	3.518320e-03
2.985039e-01	1.933009e-01	8.709035e-06	2.962786e-03
3.020082e-01	2.088260e-01	1.733368e-05	3.047521e-03
3.054549e-01	2.226530e-01	1.007289e-05	3.255369e-03
3.089082e-01	2.389640e-01	1.438364e-05	3.110893e-03
3.123956e-01	2.536800e-01	1.426251e-05	2.894231e-03
3.158615e-01	2.670584e-01	1.080227e-05	3.409251e-03
3.193212e-01	2.806327e-01	1.403852e-05	3.093946e-03
3.227630e-01	2.941317e-01	1.148491e-05	2.783954e-03
3.262435e-01	3.056407e-01	1.031549e-05	3.200553e-03
3.297159e-01	3.184457e-01	1.003171e-05	2.493319e-03
3.331948e-01	3.320750e-01	1.127200e-05	2.668546e-03
3.366342e-01	3.452187e-01	1.094768e-05	2.425288e-03
3.401008e-01	3.565045e-01	7.380219e-06	2.340917e-03
3.435711e-01	3.673563e-01	1.217169e-05	2.133103e-03
3.470471e-01	3.794991e-01	1.115771e-05	2.588147e-03
3.505059e-01	3.903966e-01	1.402040e-05	2.464250e-03
3.539630e-01	4.018785e-01	9.381697e-06	2.049015e-03
3.574293e-01	4.112611e-01	8.120833e-06	1.981554e-03
3.609192e-01	4.202774e-01	1.258063e-05	2.108366e-03
3.643864e-01	4.319571e-01	7.175733e-06	2.076977e-03
3.678361e-01	4.402902e-01	6.566975e-06	1.487730e-03
3.713000e-01	4.498791e-01	8.646765e-06	1.600447e-03
3.747719e-01	4.581655e-01	6.715420e-06	1.637771e-03
3.782355e-01	4.652985e-01	3.641443e-06	1.415147e-03
3.817142e-01	4.737204e-01	9.768354e-06	1.383850e-03
3.851769e-01	4.826828e-01	6.395869e-06	1.197690e-03
3.886319e-01	4.887890e-01	7.147918e-06	1.199008e-03
3.921017e-01	4.970725e-01	7.059710e-06	1.030147e-03
3.955758e-01	5.029107e-01	6.709735e-06	1.181354e-03
3.990475e-01	5.096639e-01	6.095781e-06	1.018426e-03
4.025094e-01	5.157925e-01	4.888850e-06	1.402222e-03
4.059702e-01	5.214289e-01	4.980778e-06	1.150926e-03
4.094516e-01	5.275053e-01	5.495265e-06	1.104613e-03
4.128713e-01	5.330294e-01	1.155532e-05	8.883936e-04
4.163222e-01	5.375747e-01	1.647321e-05	9.808382e-04
4.197230e-01	5.425023e-01	2.076714e-05	8.667761e-04
4.231239e-01	5.462807e-01	3.283873e-05	9.185030e-04
4.265361e-01	5.483722e-01	3.530225e-05	8.034826e-04
4.298840e-01	5.529485e-01	7.672067e-05	6.720879e-04
4.332365e-01	5.524645e-01	8.332945e-05	1.386298e-03
4.364755e-01	5.547137e-01	7.925018e-05	2.272722e-03
