#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.759119e-01	5.906350e-02	4.359987e-05	1.848230e-03
1.799443e-01	6.366050e-02	4.509076e-05	1.179216e-03
1.838401e-01	6.754126e-02	3.884781e-05	2.093365e-03
1.877253e-01	7.268849e-02	3.480578e-05	1.363727e-03
1.917060e-01	7.848465e-02	3.655942e-05	2.094615e-03
1.957402e-01	8.436123e-02	4.272488e-05	1.247771e-03
1.995922e-01	8.839524e-02	4.260105e-05	1.490244e-03
2.035176e-01	9.545876e-02	1.838043e-05	1.358888e-03
2.074882e-01	9.791224e-02	2.507452e-05	1.537660e-03
2.114159e-01	1.038384e-01	3.304371e-05	1.190302e-03
2.153986e-01	1.162232e-01	2.271831e-05	8.630175e-04
2.192897e-01	1.208875e-01	2.669860e-05	1.464813e-03
2.232582e-01	1.295584e-01	4.502896e-05	1.973201e-03
2.272080e-01	1.359200e-01	4.019636e-05	1.980861e-03
2.311281e-01	1.441897e-01	3.702132e-05	2.128636e-03
2.350816e-01	1.508849e-01	1.629251e-05	1.837579e-03
2.390432e-01	1.576484e-01	1.695129e-05	2.092897e-03
2.429759e-01	1.671872e-01	2.955591e-05	2.214844e-03
2.469567e-01	1.735473e-01	2.260780e-05	2.499509e-03
2.508376e-01	1.836480e-01	2.083583e-05	1.224394e-03
2.547900e-01	1.925563e-01	2.628412e-05	2.056292e-03
2.587064e-01	2.023413e-01	1.168421e-05	1.420631e-03
2.626733e-01	2.103121e-01	1.688744e-05	2.051003e-03
2.665618e-01	2.186843e-01	1.993218e-05	1.222374e-03
2.705102e-01	2.278131e-01	1.848088e-05	1.486135e-03
2.744676e-01	2.335028e-01	2.991655e-05	1.532583e-03
2.784492e-01	2.416245e-01	2.866971e-05	1.953808e-03
2.824005e-01	2.512739e-01	1.251374e-05	1.226514e-03
2.863345e-01	2.593495e-01	2.011852e-05	1.968257e-03
2.902884e-01	2.697994e-01	1.737237e-05	1.230522e-03
2.942127e-01	2.754014e-01	1.939998e-05	1.583362e-03
2.981397e-01	2.845594e-01	1.855618e-05	1.610947e-03
3.021138e-01	2.918709e-01	1.122500e-05	1.169164e-03
3.060563e-01	2.985730e-01	1.764454e-05	1.634758e-03
3.099793e-01	3.063564e-01	1.533221e-05	1.107447e-03
3.139032e-01	3.153496e-01	1.474961e-05	1.260531e-03
3.178778e-01	3.212218e-01	1.772031e-05	1.380816e-03
3.218473e-01	3.289363e-01	1.195111e-05	1.924101e-03
3.257551e-01	3.363139e-01	1.609126e-05	2.381878e-03
3.296637e-01	3.419978e-01	1.273747e-05	1.556403e-03
3.336114e-01	3.475236e-01	8.046786e-06	1.239585e-03
3.375758e-01	3.537855e-01	1.485473e-05	1.277259e-03
3.415363e-01	3.596820e-01	1.925449e-05	1.146200e-03
3.454564e-01	3.677733e-01	1.549828e-05	1.174412e-03
3.493974e-01	3.731038e-01	1.347914e-05	1.168750e-03
3.533373e-01	3.792699e-01	1.319637e-05	9.639831e-04
3.572839e-01	3.839053e-01	1.514964e-05	1.123731e-03
3.612387e-01	3.888175e-01	1.123280e-05	8.120028e-04
3.651909e-01	3.953189e-01	9.747103e-06	1.333977e-03
3.691237e-01	3.997960e-01	1.939616e-05	1.095446e-03
3.730439e-01	4.050525e-01	1.317763e-05	1.162011e-03
3.769710e-01	4.106475e-01	1.230462e-05	7.358770e-04
3.809173e-01	4.142620e-01	9.167188e-06	9.211263e-04
3.848753e-01	4.198091e-01	1.365763e-05	9.050626e-04
3.888118e-01	4.242298e-01	8.802748e-06	8.714007e-04
3.927500e-01	4.277349e-01	8.241322e-06	1.194188e-03
3.966976e-01	4.330357e-01	1.009259e-05	8.775168e-04
4.006432e-01	4.382985e-01	1.230982e-05	1.001816e-03
4.045760e-01	4.405455e-01	1.112783e-05	9.650546e-04
4.085317e-01	4.452666e-01	1.000346e-05	7.739057e-04
4.125018e-01	4.489710e-01	9.769328e-06	6.304957e-04
4.164261e-01	4.532151e-01	9.328079e-06	6.999784e-04
4.203622e-01	4.562242e-01	1.110676e-05	8.534624e-04
4.243136e-01	4.608299e-01	1.273594e-05	6.939713e-04
4.282549e-01	4.647896e-01	1.301715e-05	5.427368e-04
4.322002e-01	4.678178e-01	9.807710e-06	8.178975e-04
4.361262e-01	4.706782e-01	1.099345e-05	5.462331e-04
4.400627e-01	4.739145e-01	6.677133e-06	7.504235e-04
4.439993e-01	4.774581e-01	1.620845e-05	5.541065e-04
4.479223e-01	4.804481e-01	1.235366e-05	6.485381e-04
4.518363e-01	4.833303e-01	1.616610e-05	6.864442e-04
4.557692e-01	4.859324e-01	2.786189e-05	5.962554e-04
4.596244e-01	4.881653e-01	2.651269e-05	4.140339e-04
4.634773e-01	4.905009e-01	3.032887e-05	6.408005e-04
4.673591e-01	4.937295e-01	5.408413e-05	1.020126e-03
4.710141e-01	4.986664e-01	5.763372e-05	1.171599e-03
4.750679e-01	4.998544e-01	7.395463e-05	9.981011e-04
4.789280e-01	5.056224e-01	1.553099e-04	1.328030e-03
