#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.624199e-01	2.967202e-01	1.262268e-05	1.724442e-03
1.651594e-01	3.017419e-01	1.282177e-05	1.936505e-03
1.678809e-01	3.070233e-01	1.411242e-05	1.856536e-03
1.705605e-01	3.140486e-01	1.457335e-05	2.301639e-03
1.732804e-01	3.199737e-01	1.285473e-05	1.899087e-03
1.760038e-01	3.251964e-01	2.023670e-05	1.636816e-03
1.787416e-01	3.305829e-01	1.771619e-05	1.331970e-03
1.814761e-01	3.344445e-01	2.049454e-05	1.459184e-03
1.841711e-01	3.405152e-01	1.498121e-05	1.570152e-03
1.868774e-01	3.444236e-01	1.552468e-05	2.019591e-03
1.895962e-01	3.490834e-01	1.301332e-05	1.695955e-03
1.923385e-01	3.556098e-01	2.065052e-05	1.968852e-03
1.950505e-01	3.586143e-01	1.425452e-05	1.483280e-03
1.977300e-01	3.637473e-01	1.644471e-05	6.189379e-04
2.004851e-01	3.688489e-01	1.179729e-05	1.418170e-03
2.032132e-01	3.745469e-01	1.731560e-05	2.052149e-03
2.059255e-01	3.795649e-01	1.112212e-05	1.526778e-03
2.086168e-01	3.823013e-01	1.071717e-05	1.411360e-03
2.113727e-01	3.879819e-01	1.120860e-05	1.216171e-03
2.140599e-01	3.910234e-01	1.556146e-05	1.446221e-03
2.167827e-01	3.964960e-01	1.811239e-05	1.474877e-03
2.195239e-01	4.014970e-01	1.043290e-05	1.207946e-03
2.222436e-01	4.048194e-01	1.060653e-05	1.263836e-03
2.249498e-01	4.092416e-01	1.346007e-05	1.712950e-03
2.276421e-01	4.129103e-01	1.287516e-05	9.516760e-04
2.303977e-01	4.160081e-01	1.065427e-05	1.092801e-03
2.331132e-01	4.201898e-01	8.749143e-06	1.397650e-03
2.358360e-01	4.228826e-01	1.299307e-05	1.088962e-03
2.385449e-01	4.269126e-01	1.564778e-05	1.098080e-03
2.412477e-01	4.311410e-01	1.138329e-05	1.218795e-03
2.439789e-01	4.332239e-01	1.538996e-05	1.313502e-03
2.467203e-01	4.388220e-01	1.214593e-05	1.264526e-03
2.494335e-01	4.415737e-01	9.285833e-06	1.498751e-03
2.521597e-01	4.449565e-01	1.182845e-05	1.105182e-03
2.548833e-01	4.472995e-01	1.177278e-05	1.034441e-03
2.575811e-01	4.516526e-01	8.206254e-06	1.475233e-03
2.603017e-01	4.561002e-01	6.731359e-06	1.122659e-03
2.630394e-01	4.589203e-01	9.219064e-06	8.773657e-04
2.657523e-01	4.606282e-01	1.218235e-05	1.179502e-03
2.684825e-01	4.648172e-01	1.147946e-05	7.736677e-04
2.712049e-01	4.670839e-01	4.631671e-06	8.916867e-04
2.739276e-01	4.692160e-01	1.019540e-05	7.235595e-04
2.766278e-01	4.719009e-01	7.438195e-06	1.107574e-03
2.793608e-01	4.756586e-01	6.635024e-06	1.110419e-03
2.820680e-01	4.759040e-01	1.116069e-05	6.731871e-04
2.847758e-01	4.806761e-01	7.090337e-06	9.932230e-04
2.874972e-01	4.829904e-01	1.408307e-05	8.676106e-04
2.902136e-01	4.854964e-01	9.283000e-06	7.933385e-04
2.929191e-01	4.880950e-01	1.365040e-05	1.129010e-03
2.956488e-01	4.899826e-01	1.067075e-05	1.012633e-03
2.983244e-01	4.919199e-01	1.532317e-05	9.127816e-04
3.010404e-01	4.946380e-01	1.148025e-05	9.328075e-04
3.037131e-01	4.957343e-01	1.973928e-05	1.277107e-03
3.063852e-01	4.970713e-01	2.744041e-05	1.162745e-03
3.091190e-01	4.974222e-01	3.299890e-05	1.420792e-03
3.118265e-01	4.984477e-01	3.947529e-05	1.594168e-03
3.143774e-01	5.016239e-01	6.785608e-05	1.543634e-03
3.170623e-01	4.999078e-01	1.275206e-04	2.813854e-03
3.198900e-01	4.982872e-01	1.380986e-04	2.808552e-03
