#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
3.687464e-01	5.152666e-01	9.222641e-06	8.833101e-04
3.719275e-01	5.194648e-01	1.234839e-05	8.715909e-04
3.751072e-01	5.232935e-01	1.804998e-05	7.962220e-04
3.782848e-01	5.261054e-01	1.108821e-05	1.301971e-03
3.814434e-01	5.290866e-01	2.252095e-05	1.107009e-03
3.846171e-01	5.314302e-01	2.393266e-05	1.216582e-03
3.876919e-01	5.340810e-01	4.767706e-05	9.664123e-04
3.908317e-01	5.347595e-01	6.531003e-05	1.279592e-03
3.939580e-01	5.375588e-01	7.614437e-05	2.479495e-03
3.969111e-01	5.388160e-01	1.077737e-04	2.802983e-03
