#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
3.045478e-01	3.761947e-02	1.003958e-04	1.830515e-03
3.094067e-01	4.034286e-02	7.237907e-05	1.504664e-03
3.143523e-01	4.617858e-02	4.657572e-05	1.580294e-03
3.192781e-01	4.964585e-02	5.355160e-05	2.941080e-03
3.242896e-01	5.444500e-02	7.515394e-05	3.340428e-03
3.292933e-01	6.301570e-02	7.017723e-05	2.649291e-03
3.342309e-01	7.408275e-02	7.025811e-05	3.833206e-03
3.391515e-01	8.271434e-02	5.641973e-05	3.634108e-03
3.441546e-01	8.800069e-02	5.167418e-05	2.677884e-03
3.491053e-01	1.010724e-01	4.629775e-05	3.608853e-03
3.539633e-01	1.123314e-01	3.072760e-05	4.108767e-03
3.589652e-01	1.258632e-01	2.261926e-05	2.469220e-03
3.638723e-01	1.386430e-01	3.540095e-05	1.777963e-03
3.688230e-01	1.532717e-01	2.743053e-05	2.277721e-03
3.737635e-01	1.634300e-01	2.734770e-05	2.532029e-03
3.787448e-01	1.777497e-01	2.777401e-05	3.032887e-03
3.836811e-01	1.946442e-01	3.359773e-05	2.553896e-03
3.886043e-01	2.136984e-01	2.623541e-05	2.680394e-03
3.935385e-01	2.243941e-01	1.702028e-05	3.007597e-03
3.984759e-01	2.431853e-01	1.612792e-05	2.792252e-03
4.035012e-01	2.576329e-01	1.699892e-05	2.521727e-03
4.084325e-01	2.736754e-01	2.307379e-05	3.215952e-03
4.134031e-01	2.884925e-01	1.334827e-05	2.994301e-03
4.183300e-01	3.027642e-01	1.524901e-05	2.242399e-03
4.232747e-01	3.142588e-01	1.975320e-05	1.770812e-03
4.282216e-01	3.284966e-01	1.758993e-05	1.747949e-03
4.331834e-01	3.426814e-01	1.120068e-05	1.763920e-03
4.381272e-01	3.545569e-01	1.530808e-05	2.653255e-03
4.431057e-01	3.646588e-01	1.507826e-05	2.547114e-03
4.480269e-01	3.760959e-01	1.102571e-05	2.081751e-03
4.529320e-01	3.873251e-01	1.206982e-05	2.121992e-03
4.579139e-01	3.970728e-01	2.032359e-05	2.447995e-03
4.628569e-01	4.073694e-01	2.213629e-05	2.278251e-03
4.678255e-01	4.179675e-01	1.310186e-05	1.669224e-03
4.727794e-01	4.257007e-01	1.326575e-05	1.808150e-03
4.777122e-01	4.345476e-01	1.295826e-05	1.371251e-03
4.826594e-01	4.426907e-01	2.193825e-05	1.803045e-03
4.876198e-01	4.510262e-01	1.133822e-05	1.449153e-03
4.925543e-01	4.576650e-01	1.281901e-05	1.158646e-03
4.975267e-01	4.652765e-01	1.137545e-05	9.749928e-04
5.024728e-01	4.712404e-01	9.623797e-06	1.029073e-03
5.074143e-01	4.785192e-01	1.260296e-05	1.075293e-03
5.123704e-01	4.843336e-01	1.109297e-05	8.491569e-04
5.173068e-01	4.899020e-01	1.590210e-05	5.227969e-04
5.222540e-01	4.952905e-01	1.249248e-05	6.614101e-04
5.271940e-01	5.005025e-01	1.138317e-05	8.675543e-04
5.321536e-01	5.057272e-01	9.956726e-06	7.465190e-04
5.371010e-01	5.106096e-01	9.465586e-06	7.766004e-04
5.420514e-01	5.156419e-01	1.506477e-05	5.763951e-04
5.470034e-01	5.199252e-01	6.723556e-06	5.721646e-04
5.519542e-01	5.247406e-01	8.378597e-06	7.114233e-04
5.568954e-01	5.278397e-01	9.119366e-06	5.296793e-04
5.618391e-01	5.317082e-01	6.430439e-06	6.867002e-04
5.668056e-01	5.356343e-01	1.026882e-05	5.040261e-04
5.717527e-01	5.388099e-01	8.869388e-06	5.144349e-04
5.767117e-01	5.432474e-01	8.707685e-06	4.876177e-04
5.816449e-01	5.465152e-01	5.470849e-06	5.865102e-04
5.866022e-01	5.496998e-01	8.414007e-06	4.892771e-04
5.914940e-01	5.520773e-01	1.384915e-05	4.164612e-04
5.963371e-01	5.553461e-01	4.006582e-05	3.450344e-04
6.011500e-01	5.586093e-01	4.751332e-05	5.783928e-04
6.058103e-01	5.606078e-01	3.091212e-05	8.777045e-04
6.103674e-01	5.627814e-01	9.397301e-05	1.260180e-03
6.149627e-01	5.664485e-01	2.053817e-04	3.773026e-03
