#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.091181e-01	1.855135e-02	5.460654e-05	7.178881e-04
2.127523e-01	1.903517e-02	4.406801e-05	1.086979e-03
2.162826e-01	2.039413e-02	5.526954e-05	8.139672e-04
2.201967e-01	2.189767e-02	7.429483e-05	8.597922e-04
2.238058e-01	2.343101e-02	4.498891e-05	6.650999e-04
2.274348e-01	2.736391e-02	8.312439e-05	8.115956e-04
2.310812e-01	2.821478e-02	7.328622e-05	9.413317e-04
2.348799e-01	3.294152e-02	4.093994e-05	9.615207e-04
2.385610e-01	3.564852e-02	6.945928e-05	7.816629e-04
2.420667e-01	3.943550e-02	5.035470e-05	1.102652e-03
2.457956e-01	4.400029e-02	3.921502e-05	1.254551e-03
2.495115e-01	4.900693e-02	5.734343e-05	1.638276e-03
2.531807e-01	5.372513e-02	5.482229e-05	2.337191e-03
2.567800e-01	6.227844e-02	3.206863e-05	1.664843e-03
2.604810e-01	6.637183e-02	2.279362e-05	1.730530e-03
2.641092e-01	7.199188e-02	4.104067e-05	1.282442e-03
2.678527e-01	8.243822e-02	2.781753e-05	2.539645e-03
2.714887e-01	9.034843e-02	2.843129e-05	2.674382e-03
2.751021e-01	9.822999e-02	2.412876e-05	3.086596e-03
2.787939e-01	1.106892e-01	3.278837e-05	2.141034e-03
2.824934e-01	1.221669e-01	2.659183e-05	2.160696e-03
2.861565e-01	1.369063e-01	1.755761e-05	2.486747e-03
2.898487e-01	1.499482e-01	2.498721e-05	2.291583e-03
2.934796e-01	1.622903e-01	2.758705e-05	2.117661e-03
2.971676e-01	1.757109e-01	1.798022e-05	2.306538e-03
3.008419e-01	1.867720e-01	1.979557e-05	2.656265e-03
3.044953e-01	2.012676e-01	1.980076e-05	2.279831e-03
3.081939e-01	2.156324e-01	2.138860e-05	1.873859e-03
3.118341e-01	2.320201e-01	1.809142e-05	2.455727e-03
3.155296e-01	2.459836e-01	1.820308e-05	1.649263e-03
3.191921e-01	2.601238e-01	1.500837e-05	1.676745e-03
3.228654e-01	2.761006e-01	1.541342e-05	1.439246e-03
3.265441e-01	2.878189e-01	8.399478e-06	2.495455e-03
3.302040e-01	3.028166e-01	1.214572e-05	2.167431e-03
3.338847e-01	3.157663e-01	1.951088e-05	2.413918e-03
3.375490e-01	3.275296e-01	1.023632e-05	1.902781e-03
3.412101e-01	3.402684e-01	9.726855e-06	2.335090e-03
3.448707e-01	3.529653e-01	1.560392e-05	2.131186e-03
3.485378e-01	3.659804e-01	8.811260e-06	1.805727e-03
3.522255e-01	3.779302e-01	1.196983e-05	1.434204e-03
3.558775e-01	3.865036e-01	1.380914e-05	1.731720e-03
3.595673e-01	3.990413e-01	9.967619e-06	1.292616e-03
3.632393e-01	4.123613e-01	1.343613e-05	1.329401e-03
3.668809e-01	4.199076e-01	1.344997e-05	1.564362e-03
3.705812e-01	4.302396e-01	1.300330e-05	1.486471e-03
3.742397e-01	4.392545e-01	1.123589e-05	1.543233e-03
3.779018e-01	4.474158e-01	5.033390e-06	1.188950e-03
3.815772e-01	4.559801e-01	1.151041e-05	1.293293e-03
3.852514e-01	4.650813e-01	1.027898e-05	1.152057e-03
3.889081e-01	4.715391e-01	1.165668e-05	1.265443e-03
3.925809e-01	4.799485e-01	9.944460e-06	5.776695e-04
3.962594e-01	4.867667e-01	8.931726e-06	7.778046e-04
3.999260e-01	4.940820e-01	1.273048e-05	7.949546e-04
4.035846e-01	5.012370e-01	7.501483e-06	8.882116e-04
4.072679e-01	5.071340e-01	1.205103e-05	8.096967e-04
4.109373e-01	5.130639e-01	9.826668e-06	8.555687e-04
4.146003e-01	5.194226e-01	7.055601e-06	5.619593e-04
4.182677e-01	5.247600e-01	7.423829e-06	7.624450e-04
4.219257e-01	5.302321e-01	9.037892e-06	6.874388e-04
4.255953e-01	5.358392e-01	8.838196e-06	4.702281e-04
4.292798e-01	5.406538e-01	1.014211e-05	7.493651e-04
4.329385e-01	5.447413e-01	7.263680e-06	5.490397e-04
4.365889e-01	5.494256e-01	1.274630e-05	7.198585e-04
4.402173e-01	5.526918e-01	2.157714e-05	7.237289e-04
4.437719e-01	5.574037e-01	2.966512e-05	3.769572e-04
4.472826e-01	5.598450e-01	3.393698e-05	8.649287e-04
4.507618e-01	5.626278e-01	6.545864e-05	1.284146e-03
4.544606e-01	5.627616e-01	7.373749e-05	1.619005e-03
4.577725e-01	5.644786e-01	2.053424e-04	3.026520e-03
