#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
5.299602e-01	4.937029e-01	1.257980e-05	2.014761e-03
5.348782e-01	4.982190e-01	2.892775e-05	2.005166e-03
5.397797e-01	5.039983e-01	1.987766e-05	1.997107e-03
5.446725e-01	5.097573e-01	1.713810e-05	1.693846e-03
5.495680e-01	5.141183e-01	2.123201e-05	1.572637e-03
5.544651e-01	5.188917e-01	1.473145e-05	1.637486e-03
5.593442e-01	5.231934e-01	1.445957e-05	7.791111e-04
5.642336e-01	5.269810e-01	1.409677e-05	1.256897e-03
5.691318e-01	5.312245e-01	1.709326e-05	1.449444e-03
5.740364e-01	5.347510e-01	2.205615e-05	1.012184e-03
5.789101e-01	5.389172e-01	1.916798e-05	1.341485e-03
5.838181e-01	5.416786e-01	1.336341e-05	7.260506e-04
5.886764e-01	5.467244e-01	2.085928e-05	9.968275e-04
5.935912e-01	5.489810e-01	1.708115e-05	1.278739e-03
5.983540e-01	5.518987e-01	3.391003e-05	1.515818e-03
6.030999e-01	5.546241e-01	5.815033e-05	1.136294e-03
6.079814e-01	5.574422e-01	6.978589e-05	1.595984e-03
6.123348e-01	5.592975e-01	1.336375e-04	1.510694e-03
6.164616e-01	5.550827e-01	2.057861e-04	4.860630e-03
