#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.491348e-01	1.849559e-01	2.134127e-05	2.129392e-03
1.524023e-01	1.887185e-01	2.896636e-05	2.563745e-03
1.557449e-01	1.960331e-01	1.921042e-05	2.514412e-03
1.590464e-01	1.987716e-01	1.396613e-05	1.538177e-03
1.623451e-01	2.069569e-01	2.473336e-05	1.932596e-03
1.656703e-01	2.114534e-01	1.913089e-05	2.440362e-03
1.690041e-01	2.163749e-01	3.315000e-05	1.987273e-03
1.722805e-01	2.243478e-01	2.538556e-05	2.589226e-03
1.755791e-01	2.298034e-01	3.036678e-05	1.973623e-03
1.788724e-01	2.347829e-01	1.955030e-05	1.926664e-03
1.821795e-01	2.421028e-01	2.424452e-05	1.923749e-03
1.854909e-01	2.454101e-01	1.617087e-05	2.853946e-03
1.888226e-01	2.513119e-01	2.437827e-05	1.671631e-03
1.921406e-01	2.578291e-01	1.477084e-05	2.111387e-03
1.954216e-01	2.638982e-01	1.133554e-05	1.328826e-03
1.987453e-01	2.685562e-01	2.361251e-05	1.307141e-03
2.020182e-01	2.752217e-01	1.701580e-05	1.405444e-03
2.053259e-01	2.795960e-01	1.896526e-05	2.150650e-03
2.086427e-01	2.841611e-01	1.214579e-05	1.414774e-03
2.119426e-01	2.884881e-01	1.613780e-05	1.613623e-03
2.152861e-01	2.940989e-01	1.049622e-05	1.737939e-03
2.185654e-01	2.998020e-01	2.000970e-05	1.825208e-03
2.218730e-01	3.057310e-01	1.210823e-05	1.363711e-03
2.252183e-01	3.107713e-01	1.135598e-05	1.231814e-03
2.284905e-01	3.138354e-01	1.819629e-05	1.116095e-03
2.317969e-01	3.197557e-01	1.246680e-05	1.584487e-03
2.351077e-01	3.233517e-01	1.805661e-05	1.706488e-03
2.383828e-01	3.306967e-01	1.384463e-05	1.629239e-03
2.417310e-01	3.339485e-01	1.837986e-05	9.217295e-04
2.450451e-01	3.375517e-01	1.181814e-05	1.173272e-03
2.483371e-01	3.429041e-01	1.350333e-05	1.329994e-03
2.516273e-01	3.461542e-01	9.892427e-06	1.144474e-03
2.549327e-01	3.510074e-01	1.554616e-05	1.180017e-03
2.582442e-01	3.565299e-01	1.437873e-05	1.087847e-03
2.615606e-01	3.598371e-01	1.192277e-05	1.143530e-03
2.648725e-01	3.637370e-01	1.484543e-05	1.696802e-03
2.681527e-01	3.679045e-01	6.909479e-06	1.601737e-03
2.714888e-01	3.725620e-01	1.267757e-05	1.127382e-03
2.747689e-01	3.750642e-01	7.085913e-06	1.320370e-03
2.780914e-01	3.796885e-01	1.063882e-05	9.672967e-04
2.814109e-01	3.841930e-01	1.546858e-05	1.052056e-03
2.847115e-01	3.874322e-01	1.090445e-05	9.643107e-04
2.880199e-01	3.912470e-01	1.379504e-05	6.714454e-04
2.913251e-01	3.943008e-01	1.279508e-05	9.159163e-04
2.946282e-01	3.986306e-01	1.221604e-05	8.254436e-04
2.979359e-01	4.015569e-01	1.085388e-05	1.160071e-03
3.012285e-01	4.052380e-01	1.199269e-05	8.080986e-04
3.045302e-01	4.088095e-01	8.928411e-06	7.318191e-04
3.078499e-01	4.123722e-01	9.315073e-06	7.231365e-04
3.111620e-01	4.155253e-01	1.573979e-05	8.099064e-04
3.144873e-01	4.180474e-01	9.337732e-06	1.029764e-03
3.177909e-01	4.213114e-01	1.202618e-05	8.374948e-04
3.210958e-01	4.245883e-01	6.878456e-06	7.784073e-04
3.244008e-01	4.273679e-01	1.031779e-05	8.503823e-04
3.277034e-01	4.296093e-01	1.154867e-05	5.674014e-04
3.310088e-01	4.330584e-01	9.259007e-06	8.955194e-04
3.343035e-01	4.356365e-01	1.625046e-05	5.807874e-04
3.376188e-01	4.396330e-01	1.325228e-05	8.691462e-04
3.409208e-01	4.417616e-01	9.992246e-06	8.046564e-04
3.442228e-01	4.447014e-01	8.874985e-06	6.767536e-04
3.475383e-01	4.474580e-01	9.301698e-06	3.045780e-04
3.508503e-01	4.502664e-01	8.796168e-06	6.302284e-04
3.541638e-01	4.529027e-01	7.794803e-06	7.207497e-04
3.574648e-01	4.553937e-01	9.744360e-06	6.682274e-04
3.607429e-01	4.574083e-01	1.163327e-05	5.797559e-04
3.640443e-01	4.596344e-01	8.980645e-06	4.994895e-04
3.673301e-01	4.623788e-01	9.444927e-06	6.565172e-04
3.706203e-01	4.633268e-01	1.924893e-05	6.594411e-04
3.738405e-01	4.658538e-01	1.666829e-05	9.517915e-04
3.771596e-01	4.661968e-01	2.905276e-05	9.089219e-04
3.804271e-01	4.671439e-01	2.543270e-05	7.309568e-04
3.836518e-01	4.706810e-01	4.011049e-05	1.224168e-03
3.867808e-01	4.703058e-01	5.866557e-05	1.247844e-03
3.902004e-01	4.736730e-01	8.401223e-05	1.201588e-03
3.933621e-01	4.708702e-01	8.238853e-05	3.106357e-03
